frequency_hz,direct_adc_int16,filtered_adc_int16,direct_rms_uint16,filtered_rms_uint16,direct_rms_float,filtered_rms_float
38520,1959,2,16684,5,16684.4225761768,5.39533308894131
38540,19801,-9,16687,5,16686.9961219281,5.11775402398357
38560,-20560,-2,16686,5,16685.5467166247,5.0369484421994
38580,-602,-8,16685,5,16684.635730134,5.09760686039292
38600,21206,5,16687,5,16686.8718604641,5.02471916970242
38620,-19326,-6,16685,5,16685.3116130991,5.08254615233595
38640,-3108,-2,16685,5,16684.8151400039,5.18627621106898
38660,22341,5,16687,5,16686.9601207949,5.36260835409179
38680,-17877,-2,16685,6,16685.120765885,5.50084333023128
38700,-5576,-4,16685,6,16684.9208296532,5.81153385787694
38720,23191,4,16687,6,16686.9144267797,5.97892620741802
38740,-16235,-5,16685,6,16684.9056361113,6.29538211211202
38760,-7975,-1,16685,7,16685.1478796085,6.57587921878132
38780,23772,-4,16687,7,16686.7519706087,6.88232918989821
38800,-14381,-8,16685,7,16684.5838018401,7.31450293082175
38820,-10263,3,16686,8,16685.5662219614,7.65050805094015
38840,24056,19,16687,8,16686.7741124456,7.95545766380697
38860,-12365,-16,16685,8,16684.564190804,8.40597408933819
38880,-12426,-6,16686,9,16685.6504992832,8.74963726926722
38900,24048,15,16687,9,16686.6601281143,9.16505815669628
38920,-10183,-13,16685,9,16684.511856389,9.46720284389745
38940,-14421,-12,16686,10,16685.9820001718,9.8980521087169
38960,23729,14,16686,10,16686.4741791882,10.3100849444852
38980,-7887,-4,16684,10,16684.462202322,10.4740891235825
39000,-16258,-5,16686,11,16686.2244689175,10.8458999129567
39020,23119,6,16686,11,16686.196901281,11.3606107477767
39040,-5480,-6,16685,12,16684.5652868609,11.5687061047249
39060,-17891,-9,16686,12,16686.4332249072,12.0396885990668
39080,22220,16,16686,12,16685.8401063649,12.3037028375861
39100,-2992,2,16685,13,16684.5159905338,12.7016738869824
39120,-19338,-10,16686,13,16686.4857526806,12.8460308193815
39140,21068,15,16686,13,16685.5831463158,13.183222795707
39160,-449,-3,16685,13,16684.5335399745,13.4636827039679
39180,-20566,-17,16687,14,16686.5609065115,13.7091990528942
39200,19649,3,16685,14,16685.2430335059,13.9543584981091
39220,2120,6,16685,14,16684.7362979836,14.3196625091166
39240,-21548,-19,16687,14,16686.7408219018,14.453167229668
39260,17992,20,16685,15,16685.0308962345,14.7479225894064
39280,4674,11,16685,15,16684.9431745522,15.062410852952
39300,-22308,-20,16687,15,16686.9120407964,15.2316824543655
39320,16135,15,16685,15,16684.8718232286,15.350900510536
39340,7193,2,16685,15,16685.2177443469,15.4462035814023
39360,-22806,-19,16687,16,16686.721273453,15.6301788292513
39380,14091,2,16685,16,16684.5512495593,15.7717638568503
39400,9638,19,16686,16,16685.6798172744,15.9592682221805
39420,-23070,-14,16687,16,16686.5180876188,16.0131781667475
39440,11877,2,16684,16,16684.355696251,16.0134754655064
39460,11989,19,16686,16,16685.7546956872,16.1372667125857
39480,-23074,-11,16686,16,16686.4293946935,16.1739883884781
39500,9541,-5,16684,16,16684.1773270901,16.2918556508114
39520,14199,22,16686,16,16685.8108998118,16.1615002953586
39540,-22834,-19,16686,16,16686.3115324174,16.3217690978758
39560,7115,-11,16684,16,16684.2666036614,16.2772382893452
39580,16245,26,16686,16,16686.1441827713,16.2329537996786
39600,-22326,-16,16686,16,16686.1948978619,16.1297761216446
39620,4613,-5,16684,16,16684.3604980753,16.1292993299461
39640,18097,18,16686,16,16686.3984223915,16.2024620163303
39660,-21585,-4,16686,16,16685.8078739463,16.0315469636238
39680,2066,-19,16684,16,16684.2937973154,15.8531853685032
39700,19739,23,16687,16,16686.5628459786,15.8021133747792
39720,-20614,-1,16686,16,16685.6354819651,15.7232691068445
39740,-479,-25,16684,16,16684.4501072656,15.6457908551909
39760,21144,20,16687,15,16686.7835364469,15.416681623022
39780,-19383,2,16685,15,16685.4243189488,15.2523051536481
39800,-3015,-11,16685,15,16684.6074498142,15.0136656500003
39820,22288,22,16687,15,16686.8158611298,14.9877961422994
39840,-17962,13,16685,15,16685.2050434521,14.864828783596
39860,-5479,-25,16685,14,16685.0143779232,14.478229885763
39880,23163,10,16687,14,16686.7251416618,14.1761466825659
39900,-16316,12,16685,14,16684.9047383461,13.9528800370434
39920,-7866,-20,16685,14,16685.1093027752,13.7943443318947
39940,23747,8,16687,13,16686.9520168322,13.4299124653932
39960,-14472,15,16685,13,16684.8195432823,13.2848065091056
39980,-10165,-21,16685,13,16685.4420338433,12.9553959860843
40000,24043,1,16687,13,16686.7873450648,12.7181837251089
40020,-12466,7,16685,12,16684.7264306586,12.3663657536531
40040,-12326,-10,16686,12,16685.5985258477,11.9740319611336
40060,24040,6,16687,12,16686.7412764227,11.5501094928522
40080,-10293,15,16685,11,16684.5536551515,11.3857478413256
40100,-14330,-7,16686,11,16685.7722878591,11.0678725478014
40120,23738,-1,16686,11,16686.4362471331,10.7034785525548
40140,-7990,7,16685,10,16684.6234309899,10.4892872248011
40160,-16176,-10,16686,10,16686.0636866439,9.901689604873
40180,23145,-2,16686,10,16686.0634156117,9.55432657229174
40200,-5590,0,16685,9,16684.5374608782,9.29717699089353
40220,-17822,-11,16686,9,16686.2348922004,9.06645926444001
40240,22273,-8,16686,9,16685.9770131113,8.63847735516075
40260,-3105,5,16685,8,16684.5823591356,8.19858505322717
40280,-19276,-4,16687,8,16686.552348919,7.81645212536513
40300,21119,-5,16686,8,16685.6771904077,7.50688160852261
40320,-559,6,16685,7,16684.5606725627,7.12450313508774
40340,-20502,-4,16687,7,16686.7605853346,6.84021741019611
40360,19714,-6,16685,6,16685.1938615574,6.48601259442194
40380,2010,7,16685,6,16684.8169084078,6.33446827139027
40400,-21504,-8,16687,6,16686.7687464795,5.94871473776059
40420,18078,-11,16685,6,16685.0383404084,5.71977449839589
40440,4557,10,16685,6,16684.9785245296,5.52526600745385
40460,-22279,2,16687,5,16686.698494526,5.34888733318669
40480,16224,6,16685,5,16684.8490342263,5.19946380198237
40500,7089,-9,16685,5,16685.1958535007,5.08355478940426
40520,-22794,-7,16687,5,16686.6218829853,4.96228451200906
40540,14186,4,16685,5,16684.6465635823,4.9607098865107
40560,9530,-2,16685,5,16685.4533662808,5.0301823401344
40580,-23065,6,16687,5,16686.574170054,5.13725193287958
40600,11980,7,16684,5,16684.4962213328,5.27983986351622
40620,11884,3,16686,5,16685.7826604551,5.36970578657481
