frequency_hz,direct_i_int16,direct_q_int16,filtered_i_int16,filtered_q_int16,direct_iq_magnitude,filtered_iq_magnitude
26140,4270,-10997,-9,-8,11796.9025171865,12.0415945787923
26160,4267,-10995,-9,-8,11793.9524333448,12.0415945787923
26180,4267,-10999,-9,-8,11797.6815518982,12.0415945787923
26200,4270,-10997,-10,-7,11796.9025171865,12.2065556157337
26220,4266,-10996,-10,-7,11794.5229661907,12.2065556157337
26240,4267,-10999,-10,-6,11797.6815518982,11.6619037896906
26260,4270,-10996,-10,-6,11795.9703288877,11.6619037896906
26280,4266,-10996,-10,-5,11794.5229661907,11.1803398874989
26300,4268,-10999,-10,-5,11798.0432699664,11.1803398874989
26320,4270,-10996,-10,-4,11795.9703288877,10.770329614269
26340,4266,-10996,-10,-4,11794.5229661907,10.770329614269
26360,4269,-10999,-9,-4,11798.4050617022,9.8488578017961
26380,4269,-10996,-9,-3,11795.6083776972,9.48683298050514
26400,4266,-10997,-9,-3,11795.4552688737,9.48683298050514
26420,4269,-10999,-9,-3,11798.4050617022,9.48683298050514
26440,4269,-10995,-8,-2,11794.6761719006,8.24621125123532
26460,4266,-10997,-8,-2,11795.4552688737,8.24621125123532
26480,4269,-10999,-8,-2,11798.4050617022,8.24621125123532
26500,4269,-10995,-8,-1,11794.6761719006,8.06225774829855
26520,4266,-10998,-7,-1,11796.3875826458,7.07106781186548
26540,4270,-10999,-7,-1,11798.7669270988,7.07106781186548
26560,4268,-10995,-7,0,11794.3142657808,7
26580,4266,-10998,-6,0,11796.3875826458,6
26600,4270,-10998,-6,0,11797.834716591,6
26620,4268,-10995,-5,0,11794.3142657808,5
26640,4266,-10999,-5,0,11797.3199075044,5
26660,4270,-10998,-4,1,11797.834716591,4.12310562561766
26680,4267,-10995,-4,0,11793.9524333448,4
26700,4266,-10999,-3,1,11797.3199075044,3.16227766016838
26720,4270,-10997,-3,1,11796.9025171865,3.16227766016838
26740,4267,-10995,-2,1,11793.9524333448,2.23606797749979
26760,4267,-10999,-2,0,11797.6815518982,2
26780,4270,-10997,-1,0,11796.9025171865,1
26800,4266,-10996,-1,0,11794.5229661907,1
26820,4267,-11000,-1,0,11798.6138592633,1
26840,4270,-10996,0,0,11795.9703288877,0
26860,4266,-10996,0,0,11794.5229661907,0
26880,4268,-11000,1,0,11798.97554875,1
26900,4270,-10996,1,-1,11795.9703288877,1.4142135623731
26920,4266,-10996,2,-1,11794.5229661907,2.23606797749979
26940,4268,-11000,2,-1,11798.97554875,2.23606797749979
26960,4269,-10996,2,-2,11795.6083776972,2.82842712474619
26980,4266,-10997,3,-2,11795.4552688737,3.60555127546399
27000,4269,-10999,3,-2,11798.4050617022,3.60555127546399
27020,4269,-10995,3,-3,11794.6761719006,4.24264068711928
27040,4265,-10997,4,-3,11795.0936410018,5
27060,4269,-10999,4,-4,11798.4050617022,5.65685424949238
27080,4269,-10995,4,-4,11794.6761719006,5.65685424949238
27100,4266,-10998,4,-5,11796.3875826458,6.40312423743285
27120,4269,-10999,5,-5,11798.4050617022,7.07106781186548
27140,4268,-10995,5,-6,11794.3142657808,7.81024967590665
27160,4266,-10998,5,-6,11796.3875826458,7.81024967590665
27180,4270,-10998,5,-7,11797.834716591,8.60232526704263
27200,4268,-10995,5,-7,11794.3142657808,8.60232526704263
27220,4266,-10999,5,-8,11797.3199075044,9.4339811320566
27240,4270,-10998,5,-8,11797.834716591,9.4339811320566
27260,4267,-10995,5,-9,11793.9524333448,10.295630140987
27280,4266,-10999,5,-9,11797.3199075044,10.295630140987
27300,4270,-10997,5,-10,11796.9025171865,11.1803398874989
27320,4267,-10995,4,-10,11793.9524333448,10.770329614269
27340,4267,-10999,4,-11,11797.6815518982,11.7046999107196
27360,4270,-10997,4,-11,11796.9025171865,11.7046999107196
27380,4266,-10995,4,-12,11793.5906745995,12.6491106406735
27400,4267,-10999,3,-12,11797.6815518982,12.369316876853
27420,4270,-10997,3,-13,11796.9025171865,13.3416640641263
27440,4266,-10996,3,-13,11794.5229661907,13.3416640641263
27460,4268,-10999,3,-14,11798.0432699664,14.3178210632764
27480,4270,-10996,2,-14,11795.9703288877,14.142135623731
27500,4266,-10996,2,-14,11794.5229661907,14.142135623731
27520,4268,-10999,1,-15,11798.0432699664,15.0332963783729
27540,4269,-10996,1,-15,11795.6083776972,15.0332963783729
27560,4266,-10997,0,-15,11795.4552688737,15
27580,4269,-10999,0,-15,11798.4050617022,15
27600,4269,-10995,-1,-16,11794.6761719006,16.0312195418814
27620,4266,-10997,-1,-16,11795.4552688737,16.0312195418814
27640,4269,-10999,-2,-16,11798.4050617022,16.1245154965971
27660,4269,-10995,-2,-16,11794.6761719006,16.1245154965971
27680,4266,-10998,-3,-16,11796.3875826458,16.2788205960997
27700,4269,-10999,-3,-16,11798.4050617022,16.2788205960997
27720,4268,-10995,-4,-16,11794.3142657808,16.4924225024706
27740,4266,-10998,-5,-16,11796.3875826458,16.7630546142402
27760,4270,-10998,-5,-16,11797.834716591,16.7630546142402
27780,4268,-10995,-5,-16,11794.3142657808,16.7630546142402
27800,4266,-10998,-6,-16,11796.3875826458,17.0880074906351
27820,4270,-10998,-7,-16,11797.834716591,17.464249196573
27840,4267,-10995,-7,-16,11793.9524333448,17.464249196573
27860,4266,-10999,-8,-15,11797.3199075044,17
27880,4270,-10997,-8,-15,11796.9025171865,17
27900,4267,-10995,-9,-15,11793.9524333448,17.4928556845359
27920,4267,-10999,-9,-14,11797.6815518982,16.6433169770932
27940,4270,-10997,-9,-14,11796.9025171865,16.6433169770932
27960,4266,-10995,-10,-14,11793.5906745995,17.2046505340853
27980,4267,-10999,-10,-13,11797.6815518982,16.4012194668567
28000,4270,-10997,-11,-13,11796.9025171865,17.0293863659264
28020,4266,-10996,-11,-13,11794.5229661907,17.0293863659264
28040,4268,-10999,-11,-12,11798.0432699664,16.2788205960997
28060,4270,-10996,-11,-12,11795.9703288877,16.2788205960997
28080,4266,-10996,-12,-11,11794.5229661907,16.2788205960997
28100,4268,-10999,-12,-11,11798.0432699664,16.2788205960997
28120,4269,-10996,-12,-10,11795.6083776972,15.6204993518133
28140,4266,-10997,-12,-9,11795.4552688737,15
28160,4269,-10999,-12,-9,11798.4050617022,15
28180,4269,-10995,-12,-8,11794.6761719006,14.422205101856
28200,4265,-10997,-12,-8,11795.0936410018,14.422205101856
28220,4269,-10999,-12,-7,11798.4050617022,13.8924439894498
28240,4269,-10995,-12,-7,11794.6761719006,13.8924439894498
28260,4266,-10998,-12,-6,11796.3875826458,13.4164078649987
28280,4269,-10999,-12,-6,11798.4050617022,13.4164078649987
28300,4268,-10995,-12,-5,11794.3142657808,13
28320,4266,-10998,-12,-5,11796.3875826458,13
28340,4270,-10998,-12,-4,11797.834716591,12.6491106406735
28360,4268,-10995,-11,-4,11794.3142657808,11.7046999107196
28380,4266,-10998,-11,-3,11796.3875826458,11.4017542509914
28400,4270,-10998,-11,-3,11797.834716591,11.4017542509914
28420,4267,-10995,-10,-2,11793.9524333448,10.1980390271856
28440,4266,-10999,-10,-2,11797.3199075044,10.1980390271856
28460,4270,-10998,-10,-1,11797.834716591,10.0498756211209
28480,4267,-10995,-9,-1,11793.9524333448,9.05538513813742
28500,4267,-10999,-9,-1,11797.6815518982,9.05538513813742
28520,4270,-10997,-8,-1,11796.9025171865,8.06225774829855
28540,4267,-10995,-8,0,11793.9524333448,8
28560,4267,-10999,-7,0,11797.6815518982,7
28580,4270,-10997,-7,0,11796.9025171865,7
28600,4266,-10996,-6,0,11794.5229661907,6
28620,4268,-10999,-6,1,11798.0432699664,6.08276253029822
28640,4270,-10996,-5,1,11795.9703288877,5.09901951359278
28660,4266,-10996,-5,1,11794.5229661907,5.09901951359278
28680,4268,-10999,-4,1,11798.0432699664,4.12310562561766
28700,4269,-10996,-4,1,11795.6083776972,4.12310562561766
28720,4266,-10997,-3,1,11795.4552688737,3.16227766016838
28740,4269,-10999,-3,1,11798.4050617022,3.16227766016838
28760,4269,-10995,-2,1,11794.6761719006,2.23606797749979
28780,4266,-10997,-1,1,11795.4552688737,1.4142135623731
28800,4269,-10999,-1,0,11798.4050617022,1
28820,4269,-10995,-1,0,11794.6761719006,1
28840,4266,-10998,0,0,11796.3875826458,0
28860,4269,-10999,1,0,11798.4050617022,1
28880,4268,-10995,1,-1,11794.3142657808,1.4142135623731
28900,4266,-10998,1,-1,11796.3875826458,1.4142135623731
28920,4270,-10998,2,-1,11797.834716591,2.23606797749979
28940,4268,-10995,2,-2,11794.3142657808,2.82842712474619
28960,4266,-10998,3,-2,11796.3875826458,3.60555127546399
28980,4270,-10998,3,-3,11797.834716591,4.24264068711928
29000,4267,-10995,3,-3,11793.9524333448,4.24264068711928
29020,4266,-10999,3,-3,11797.3199075044,4.24264068711928
29040,4270,-10997,4,-4,11796.9025171865,5.65685424949238
29060,4267,-10995,4,-4,11793.9524333448,5.65685424949238
29080,4267,-10999,4,-5,11797.6815518982,6.40312423743285
29100,4270,-10997,4,-5,11796.9025171865,6.40312423743285
29120,4266,-10995,4,-6,11793.5906745995,7.21110255092798
29140,4267,-10999,5,-7,11797.6815518982,8.60232526704263
29160,4270,-10997,5,-7,11796.9025171865,8.60232526704263
29180,4266,-10996,5,-7,11794.5229661907,8.60232526704263
29200,4267,-10999,5,-8,11797.6815518982,9.4339811320566
29220,4270,-10996,5,-9,11795.9703288877,10.295630140987
29240,4266,-10996,5,-9,11794.5229661907,10.295630140987
29260,4268,-10999,4,-10,11798.0432699664,10.770329614269
29280,4269,-10996,4,-10,11795.6083776972,10.770329614269
29300,4266,-10997,4,-11,11795.4552688737,11.7046999107196
29320,4268,-10999,4,-11,11798.0432699664,11.7046999107196
29340,4269,-10996,4,-12,11795.6083776972,12.6491106406735
29360,4266,-10997,3,-12,11795.4552688737,12.369316876853
29380,4269,-10999,3,-13,11798.4050617022,13.3416640641263
29400,4269,-10995,3,-13,11794.6761719006,13.3416640641263
29420,4266,-10997,2,-13,11795.4552688737,13.1529464379659
29440,4269,-10999,2,-14,11798.4050617022,14.142135623731
29460,4268,-10995,2,-14,11794.3142657808,14.142135623731
29480,4266,-10998,1,-14,11796.3875826458,14.0356688476182
29500,4269,-10998,1,-15,11797.4728226006,15.0332963783729
29520,4268,-10995,0,-15,11794.3142657808,15
29540,4266,-10998,0,-15,11796.3875826458,15
29560,4270,-10998,-1,-15,11797.834716591,15.0332963783729
29580,4267,-10995,-1,-15,11793.9524333448,15.0332963783729
29600,4266,-10999,-2,-16,11797.3199075044,16.1245154965971
29620,4270,-10998,-2,-16,11797.834716591,16.1245154965971
29640,4267,-10995,-3,-16,11793.9524333448,16.2788205960997
29660,4266,-10999,-3,-16,11797.3199075044,16.2788205960997
29680,4270,-10997,-4,-16,11796.9025171865,16.4924225024706
29700,4266,-10995,-5,-16,11793.5906745995,16.7630546142402
29720,4267,-10999,-5,-16,11797.6815518982,16.7630546142402
29740,4270,-10997,-6,-16,11796.9025171865,17.0880074906351
29760,4266,-10996,-6,-15,11794.5229661907,16.1554944214035
29780,4267,-10999,-7,-15,11797.6815518982,16.5529453572468
29800,4270,-10996,-7,-15,11795.9703288877,16.5529453572468
29820,4266,-10996,-8,-15,11794.5229661907,17
29840,4268,-10999,-8,-15,11798.0432699664,17
29860,4269,-10996,-8,-14,11795.6083776972,16.1245154965971
29880,4266,-10997,-9,-14,11795.4552688737,16.6433169770932
29900,4268,-10999,-9,-14,11798.0432699664,16.6433169770932
29920,4269,-10995,-10,-13,11794.6761719006,16.4012194668567
29940,4266,-10997,-10,-13,11795.4552688737,16.4012194668567
29960,4269,-10999,-10,-12,11798.4050617022,15.6204993518133
29980,4269,-10995,-11,-12,11794.6761719006,16.2788205960997
30000,4266,-10997,-11,-12,11795.4552688737,16.2788205960997
30020,4269,-10999,-11,-11,11798.4050617022,15.556349186104
30040,4268,-10995,-11,-11,11794.3142657808,15.556349186104
30060,4266,-10998,-12,-10,11796.3875826458,15.6204993518133
30080,4269,-10998,-12,-9,11797.4728226006,15
30100,4268,-10995,-12,-9,11794.3142657808,15
30120,4266,-10998,-12,-8,11796.3875826458,14.422205101856
30140,4270,-10998,-12,-8,11797.834716591,14.422205101856
30160,4267,-10995,-12,-7,11793.9524333448,13.8924439894498
30180,4266,-10999,-12,-7,11797.3199075044,13.8924439894498
30200,4270,-10997,-12,-6,11796.9025171865,13.4164078649987
30220,4267,-10995,-12,-6,11793.9524333448,13.4164078649987
30240,4266,-10999,-12,-5,11797.3199075044,13
30260,4270,-10997,-11,-5,11796.9025171865,12.0830459735946
30280,4266,-10995,-11,-4,11793.5906745995,11.7046999107196
30300,4267,-10999,-11,-4,11797.6815518982,11.7046999107196
30320,4270,-10997,-11,-3,11796.9025171865,11.4017542509914
30340,4266,-10996,-10,-3,11794.5229661907,10.4403065089106
30360,4267,-10999,-10,-2,11797.6815518982,10.1980390271856
30380,4270,-10996,-10,-2,11795.9703288877,10.1980390271856
30400,4266,-10996,-9,-2,11794.5229661907,9.21954445729289
30420,4268,-10999,-9,-1,11798.0432699664,9.05538513813742
30440,4269,-10996,-9,-1,11795.6083776972,9.05538513813742
30460,4265,-10996,-8,-1,11794.1613097329,8.06225774829855
30480,4268,-10999,-8,0,11798.0432699664,8
30500,4269,-10996,-7,0,11795.6083776972,7
30520,4265,-10997,-7,0,11795.0936410018,7
30540,4268,-10999,-6,0,11798.0432699664,6
30560,4269,-10995,-6,1,11794.6761719006,6.08276253029822
30580,4266,-10997,-5,1,11795.4552688737,5.09901951359278
30600,4269,-10999,-5,1,11798.4050617022,5.09901951359278
30620,4268,-10995,-4,1,11794.3142657808,4.12310562561766
30640,4266,-10998,-4,1,11796.3875826458,4.12310562561766
30660,4269,-10998,-3,1,11797.4728226006,3.16227766016838
30680,4268,-10995,-3,1,11794.3142657808,3.16227766016838
30700,4266,-10998,-2,1,11796.3875826458,2.23606797749979
30720,4270,-10998,-2,1,11797.834716591,2.23606797749979
30740,4267,-10995,-1,0,11793.9524333448,1
30760,4266,-10998,-1,0,11796.3875826458,1
30780,4270,-10998,0,0,11797.834716591,0
30800,4267,-10995,0,0,11793.9524333448,0
30820,4266,-10999,1,0,11797.3199075044,1
30840,4270,-10997,1,-1,11796.9025171865,1.4142135623731
30860,4267,-10995,1,-1,11793.9524333448,1.4142135623731
30880,4267,-10999,2,-1,11797.6815518982,2.23606797749979
30900,4270,-10997,2,-2,11796.9025171865,2.82842712474619
30920,4266,-10996,3,-2,11794.5229661907,3.60555127546399
30940,4267,-10999,3,-3,11797.6815518982,4.24264068711928
30960,4269,-10996,3,-3,11795.6083776972,4.24264068711928
30980,4266,-10996,3,-3,11794.5229661907,4.24264068711928
31000,4268,-10999,4,-4,11798.0432699664,5.65685424949238
31020,4269,-10996,4,-4,11795.6083776972,5.65685424949238
31040,4266,-10996,4,-5,11794.5229661907,6.40312423743285
31060,4268,-10999,4,-5,11798.0432699664,6.40312423743285
31080,4269,-10996,4,-6,11795.6083776972,7.21110255092798
31100,4266,-10997,4,-6,11795.4552688737,7.21110255092798
31120,4269,-10999,4,-7,11798.4050617022,8.06225774829855
31140,4268,-10995,4,-7,11794.3142657808,8.06225774829855
31160,4266,-10997,4,-8,11795.4552688737,8.94427190999916
31180,4269,-10998,4,-8,11797.4728226006,8.94427190999916
31200,4268,-10995,4,-9,11794.3142657808,9.8488578017961
31220,4266,-10998,4,-9,11796.3875826458,9.8488578017961
31240,4269,-10998,4,-10,11797.4728226006,10.770329614269
31260,4268,-10995,4,-10,11794.3142657808,10.770329614269
31280,4266,-10998,3,-10,11796.3875826458,10.4403065089106
31300,4269,-10998,3,-11,11797.4728226006,11.4017542509914
31320,4267,-10995,3,-11,11793.9524333448,11.4017542509914
31340,4266,-10998,3,-12,11796.3875826458,12.369316876853
31360,4269,-10998,2,-12,11797.4728226006,12.1655250605964
31380,4267,-10995,2,-12,11793.9524333448,12.1655250605964
31400,4266,-10999,2,-13,11797.3199075044,13.1529464379659
31420,4270,-10997,1,-13,11796.9025171865,13.0384048104053
31440,4266,-10995,1,-13,11793.5906745995,13.0384048104053
31460,4267,-10999,0,-14,11797.6815518982,14
31480,4270,-10997,0,-14,11796.9025171865,14
31500,4266,-10996,0,-14,11794.5229661907,14
31520,4267,-10999,-1,-14,11797.6815518982,14.0356688476182
31540,4269,-10996,-1,-15,11795.6083776972,15.0332963783729
31560,4266,-10996,-2,-15,11794.5229661907,15.1327459504216
31580,4267,-10999,-2,-15,11797.6815518982,15.1327459504216
31600,4269,-10996,-3,-15,11795.6083776972,15.2970585407784
31620,4265,-10996,-3,-15,11794.1613097329,15.2970585407784
31640,4268,-10999,-4,-15,11798.0432699664,15.52417469626
31660,4269,-10996,-4,-14,11795.6083776972,14.560219778561
31680,4265,-10997,-5,-14,11795.0936410018,14.8660687473185
31700,4268,-10999,-5,-14,11798.0432699664,14.8660687473185
31720,4269,-10995,-6,-14,11794.6761719006,15.2315462117278
31740,4265,-10997,-6,-14,11795.0936410018,15.2315462117278
31760,4269,-10999,-7,-14,11798.4050617022,15.6524758424985
31780,4268,-10995,-7,-14,11794.3142657808,15.6524758424985
31800,4266,-10998,-8,-13,11796.3875826458,15.2643375224737
31820,4269,-10998,-8,-13,11797.4728226006,15.2643375224737
31840,4268,-10995,-8,-13,11794.3142657808,15.2643375224737
31860,4266,-10998,-9,-12,11796.3875826458,15
31880,4269,-10998,-9,-12,11797.4728226006,15
31900,4267,-10995,-9,-12,11793.9524333448,15
31920,4266,-10998,-10,-11,11796.3875826458,14.8660687473185
31940,4269,-10998,-10,-11,11797.4728226006,14.8660687473185
31960,4267,-10995,-10,-10,11793.9524333448,14.142135623731
31980,4266,-10999,-10,-10,11797.3199075044,14.142135623731
32000,4269,-10997,-10,-10,11796.5405945981,14.142135623731
32020,4267,-10995,-11,-9,11793.9524333448,14.2126704035519
32040,4267,-10999,-11,-8,11797.6815518982,13.6014705087354
32060,4269,-10997,-11,-8,11796.5405945981,13.6014705087354
32080,4266,-10996,-11,-8,11794.5229661907,13.6014705087354
32100,4267,-10999,-11,-7,11797.6815518982,13.0384048104053
32120,4269,-10996,-11,-6,11795.6083776972,12.5299640861417
32140,4266,-10996,-11,-6,11794.5229661907,12.5299640861417
32160,4268,-10999,-11,-6,11798.0432699664,12.5299640861417
32180,4269,-10996,-11,-5,11795.6083776972,12.0830459735946
32200,4266,-10996,-11,-5,11794.5229661907,12.0830459735946
32220,4268,-10999,-10,-4,11798.0432699664,10.770329614269
32240,4269,-10996,-10,-4,11795.6083776972,10.770329614269
32260,4266,-10997,-10,-3,11795.4552688737,10.4403065089106
32280,4268,-10999,-10,-3,11798.0432699664,10.4403065089106
32300,4268,-10995,-10,-2,11794.3142657808,10.1980390271856
32320,4265,-10997,-9,-2,11795.0936410018,9.21954445729289
32340,4269,-10999,-9,-2,11798.4050617022,9.21954445729289
32360,4268,-10995,-9,-1,11794.3142657808,9.05538513813742
32380,4266,-10998,-8,-1,11796.3875826458,8.06225774829855
32400,4269,-10998,-8,-1,11797.4728226006,8.06225774829855
32420,4268,-10995,-7,0,11794.3142657808,7
32440,4266,-10998,-7,0,11796.3875826458,7
32460,4269,-10998,-7,0,11797.4728226006,7
32480,4267,-10995,-6,0,11793.9524333448,6
32500,4266,-10998,-6,0,11796.3875826458,6
32520,4269,-10998,-5,1,11797.4728226006,5.09901951359278
32540,4267,-10995,-5,1,11793.9524333448,5.09901951359278
32560,4266,-10999,-4,1,11797.3199075044,4.12310562561766
32580,4269,-10997,-4,1,11796.5405945981,4.12310562561766
32600,4266,-10995,-3,1,11793.5906745995,3.16227766016838
32620,4266,-10999,-3,1,11797.3199075044,3.16227766016838
32640,4270,-10997,-2,1,11796.9025171865,2.23606797749979
32660,4266,-10995,-2,1,11793.5906745995,2.23606797749979
32680,4267,-10999,-2,1,11797.6815518982,2.23606797749979
32700,4269,-10996,-1,0,11795.6083776972,1
32720,4266,-10996,-1,0,11794.5229661907,1
32740,4267,-10999,0,0,11797.6815518982,0
32760,4269,-10996,0,0,11795.6083776972,0
32780,4266,-10996,1,0,11794.5229661907,1
32800,4268,-10999,1,-1,11798.0432699664,1.4142135623731
32820,4269,-10996,1,-1,11795.6083776972,1.4142135623731
32840,4265,-10997,2,-1,11795.0936410018,2.23606797749979
32860,4268,-10999,2,-2,11798.0432699664,2.82842712474619
32880,4269,-10995,2,-2,11794.6761719006,2.82842712474619
32900,4265,-10997,3,-2,11795.0936410018,3.60555127546399
32920,4269,-10999,3,-3,11798.4050617022,4.24264068711928
32940,4268,-10995,3,-3,11794.3142657808,4.24264068711928
32960,4265,-10997,3,-4,11795.0936410018,5
32980,4269,-10998,4,-4,11797.4728226006,5.65685424949238
33000,4268,-10995,4,-5,11794.3142657808,6.40312423743285
33020,4266,-10998,4,-5,11796.3875826458,6.40312423743285
33040,4269,-10998,4,-5,11797.4728226006,6.40312423743285
33060,4267,-10995,4,-6,11793.9524333448,7.21110255092798
33080,4266,-10998,4,-6,11796.3875826458,7.21110255092798
33100,4269,-10998,4,-7,11797.4728226006,8.06225774829855
33120,4267,-10995,4,-7,11793.9524333448,8.06225774829855
33140,4266,-10999,4,-8,11797.3199075044,8.94427190999916
33160,4269,-10997,4,-8,11796.5405945981,8.94427190999916
33180,4266,-10995,4,-8,11793.5906745995,8.94427190999916
33200,4267,-10999,3,-9,11797.6815518982,9.48683298050514
33220,4269,-10997,3,-9,11796.5405945981,9.48683298050514
33240,4266,-10996,3,-10,11794.5229661907,10.4403065089106
33260,4267,-10999,3,-10,11797.6815518982,10.4403065089106
33280,4269,-10996,3,-10,11795.6083776972,10.4403065089106
33300,4266,-10996,2,-11,11794.5229661907,11.1803398874989
33320,4267,-10999,2,-11,11797.6815518982,11.1803398874989
33340,4269,-10996,2,-12,11795.6083776972,12.1655250605964
33360,4266,-10996,1,-12,11794.5229661907,12.0415945787923
33380,4268,-10999,1,-12,11798.0432699664,12.0415945787923
33400,4269,-10996,1,-12,11795.6083776972,12.0415945787923
33420,4265,-10997,0,-13,11795.0936410018,13
33440,4268,-10999,0,-13,11798.0432699664,13
33460,4268,-10995,-1,-13,11794.3142657808,13.0384048104053
33480,4265,-10997,-1,-13,11795.0936410018,13.0384048104053
33500,4269,-10999,-2,-13,11798.4050617022,13.1529464379659
33520,4268,-10995,-2,-13,11794.3142657808,13.1529464379659
33540,4265,-10998,-2,-13,11796.0259833556,13.1529464379659
33560,4269,-10998,-3,-13,11797.4728226006,13.3416640641263
33580,4268,-10995,-3,-13,11794.3142657808,13.3416640641263
33600,4266,-10998,-4,-13,11796.3875826458,13.6014705087354
33620,4269,-10998,-4,-13,11797.4728226006,13.6014705087354
33640,4267,-10995,-4,-13,11793.9524333448,13.6014705087354
33660,4266,-10998,-5,-13,11796.3875826458,13.9283882771841
33680,4269,-10998,-5,-13,11797.4728226006,13.9283882771841
33700,4267,-10995,-6,-13,11793.9524333448,14.3178210632764
33720,4266,-10999,-6,-13,11797.3199075044,14.3178210632764
33740,4269,-10997,-7,-12,11796.5405945981,13.8924439894498
33760,4266,-10995,-7,-12,11793.5906745995,13.8924439894498
33780,4266,-10999,-7,-12,11797.3199075044,13.8924439894498
33800,4269,-10997,-8,-11,11796.5405945981,13.6014705087354
33820,4266,-10996,-8,-11,11794.5229661907,13.6014705087354
33840,4267,-10999,-8,-11,11797.6815518982,13.6014705087354
33860,4269,-10996,-9,-10,11795.6083776972,13.4536240470737
33880,4266,-10996,-9,-10,11794.5229661907,13.4536240470737
33900,4267,-10999,-9,-10,11797.6815518982,13.4536240470737
33920,4269,-10996,-9,-9,11795.6083776972,12.7279220613579
33940,4266,-10996,-9,-9,11794.5229661907,12.7279220613579
33960,4268,-10999,-10,-9,11798.0432699664,13.4536240470737
33980,4269,-10996,-10,-8,11795.6083776972,12.8062484748657
34000,4265,-10997,-10,-8,11795.0936410018,12.8062484748657
34020,4268,-10999,-10,-7,11798.0432699664,12.2065556157337
34040,4268,-10995,-10,-7,11794.3142657808,12.2065556157337
34060,4265,-10997,-10,-6,11795.0936410018,11.6619037896906
34080,4268,-10999,-10,-6,11798.0432699664,11.6619037896906
34100,4268,-10995,-10,-5,11794.3142657808,11.1803398874989
34120,4265,-10997,-10,-5,11795.0936410018,11.1803398874989
34140,4269,-10998,-10,-4,11797.4728226006,10.770329614269
34160,4268,-10995,-10,-4,11794.3142657808,10.770329614269
34180,4266,-10998,-9,-4,11796.3875826458,9.8488578017961
34200,4269,-10998,-9,-3,11797.4728226006,9.48683298050514
34220,4267,-10995,-9,-3,11793.9524333448,9.48683298050514
34240,4266,-10998,-9,-3,11796.3875826458,9.48683298050514
34260,4269,-10998,-8,-2,11797.4728226006,8.24621125123532
34280,4267,-10995,-8,-2,11793.9524333448,8.24621125123532
34300,4266,-10998,-8,-1,11796.3875826458,8.06225774829855
34320,4269,-10997,-8,-1,11796.5405945981,8.06225774829855
34340,4267,-10995,-7,-1,11793.9524333448,7.07106781186548
34360,4266,-10999,-7,-1,11797.3199075044,7.07106781186548
34380,4269,-10997,-7,0,11796.5405945981,7
34400,4266,-10996,-6,0,11794.5229661907,6
34420,4267,-10999,-6,0,11797.6815518982,6
34440,4269,-10996,-5,0,11795.6083776972,5
34460,4266,-10996,-5,0,11794.5229661907,5
34480,4267,-10999,-5,1,11797.6815518982,5.09901951359278
34500,4269,-10996,-4,1,11795.6083776972,4.12310562561766
34520,4266,-10996,-4,1,11794.5229661907,4.12310562561766
34540,4268,-10999,-3,1,11798.0432699664,3.16227766016838
34560,4269,-10996,-3,1,11795.6083776972,3.16227766016838
34580,4265,-10997,-2,1,11795.0936410018,2.23606797749979
34600,4268,-10999,-2,1,11798.0432699664,2.23606797749979
34620,4268,-10996,-1,1,11795.2465001796,1.4142135623731
34640,4265,-10997,-1,0,11795.0936410018,1
34660,4268,-10999,-1,0,11798.0432699664,1
34680,4268,-10995,0,0,11794.3142657808,0
34700,4265,-10997,0,0,11795.0936410018,0
34720,4269,-10998,0,0,11797.4728226006,0
34740,4268,-10995,1,-1,11794.3142657808,1.4142135623731
34760,4266,-10998,1,-1,11796.3875826458,1.4142135623731
34780,4269,-10998,2,-1,11797.4728226006,2.23606797749979
34800,4267,-10995,2,-1,11793.9524333448,2.23606797749979
34820,4266,-10998,2,-2,11796.3875826458,2.82842712474619
34840,4269,-10998,2,-2,11797.4728226006,2.82842712474619
34860,4267,-10995,3,-2,11793.9524333448,3.60555127546399
34880,4266,-10998,3,-3,11796.3875826458,4.24264068711928
34900,4269,-10997,3,-3,11796.5405945981,4.24264068711928
34920,4266,-10995,3,-3,11793.5906745995,4.24264068711928
34940,4266,-10999,3,-4,11797.3199075044,5
34960,4269,-10997,3,-4,11796.5405945981,5
34980,4266,-10996,4,-5,11794.5229661907,6.40312423743285
35000,4267,-10999,4,-5,11797.6815518982,6.40312423743285
35020,4269,-10996,4,-5,11795.6083776972,6.40312423743285
35040,4266,-10996,4,-6,11794.5229661907,7.21110255092798
35060,4267,-10999,4,-6,11797.6815518982,7.21110255092798
35080,4269,-10996,4,-7,11795.6083776972,8.06225774829855
35100,4266,-10996,3,-7,11794.5229661907,7.61577310586391
35120,4267,-10999,3,-7,11797.6815518982,7.61577310586391
35140,4269,-10996,3,-8,11795.6083776972,8.54400374531753
35160,4265,-10996,3,-8,11794.1613097329,8.54400374531753
35180,4268,-10999,3,-9,11798.0432699664,9.48683298050514
35200,4268,-10996,3,-9,11795.2465001796,9.48683298050514
35220,4265,-10997,3,-10,11795.0936410018,10.4403065089106
35240,4268,-10999,2,-10,11798.0432699664,10.1980390271856
35260,4268,-10995,2,-10,11794.3142657808,10.1980390271856
35280,4265,-10997,2,-10,11795.0936410018,10.1980390271856
35300,4269,-10998,1,-11,11797.4728226006,11.0453610171873
35320,4268,-10995,1,-11,11794.3142657808,11.0453610171873
